conjunctival_epithelial_cell	eye_photoreceptor_cell	Muller_cell	retinal_blood_vessel_endothelial_cell	keratocyte	corneal_epithelial_cell	melanocyte
ENSG00000156482	72.636	6.25852782764812	19.9473684210526	22.2272727272727	23.7342657342657	64.3488372093023	30.0169491525424
ENSG00000189376	0.533	0.0718132854578097	0.245614035087719	0.181818181818182	0.132867132867133	0.906976744186046	0.254237288135593
ENSG00000169609	0.394	0.245960502692998	0.403508771929825	0.181818181818182	0.328671328671329	0.488372093023256	0.491525423728814
ENSG00000171703	0.409	0.308797127468582	1.07017543859649	0.227272727272727	0.839160839160839	1.27906976744186	0.288135593220339
ENSG00000164300	1.645	0.0215439856373429	0.736842105263158	0.181818181818182	0.167832167832168	2.7906976744186	0.661016949152542
ENSG00000162434	2.327	0.299820466786355	0.631578947368421	1.77272727272727	1.73426573426573	4.72093023255814	1.33898305084746
ENSG00000143612	1.976	0.967684021543986	1.33333333333333	0.318181818181818	0.748251748251748	2.93023255813953	1.50847457627119
ENSG00000170430	1.089	0.380610412926391	0.543859649122807	0.545454545454545	0.951048951048951	1.81395348837209	0.576271186440678
ENSG00000159840	2.123	0.0466786355475763	0.263157894736842	0.590909090909091	0.475524475524476	1.93023255813953	0.389830508474576
ENSG00000031698	1.834	0.601436265709156	0.894736842105263	0.454545454545455	1.00699300699301	2.04651162790698	1.38983050847458
ENSG00000131876	1.079	0.341113105924596	0.368421052631579	0.136363636363636	0.328671328671329	0.883720930232558	0.355932203389831
ENSG00000232956	1.56	0.240574506283662	0.12280701754386	1.18181818181818	0.321678321678322	0.627906976744186	0.23728813559322
ENSG00000174021	2.517	0.0484739676840215	1.3859649122807	0.727272727272727	0.818181818181818	2.72093023255814	1.61016949152542
ENSG00000117335	3.271	0.771992818671454	0.719298245614035	1.04545454545455	1.04195804195804	3.23255813953488	0.576271186440678
ENSG00000128923	0.925	0.789946140035907	1.26315789473684	0.545454545454545	0.685314685314685	1.67441860465116	0.932203389830508
ENSG00000105677	1.368	0.771992818671454	1.03508771929825	0.545454545454545	0.972027972027972	2.32558139534884	1.67796610169492
ENSG00000086758	1.144	0.418312387791741	0.56140350877193	0.636363636363636	0.636363636363636	1.16279069767442	0.847457627118644
ENSG00000109475	72.161	10.8456014362657	27.1052631578947	34.9545454545455	27.993006993007	44.2558139534884	36.8135593220339
ENSG00000143222	2.138	0.901256732495512	1.91228070175439	0.636363636363636	1.42657342657343	2.72093023255814	1.8135593220339
ENSG00000166503	0.687	0.339317773788151	0.719298245614035	1.63636363636364	0.426573426573427	1.37209302325581	0.542372881355932
ENSG00000100811	2.958	0.9245960502693	1.24561403508772	1.54545454545455	1.36363636363636	4.3953488372093	2.10169491525424
ENSG00000166295	2.734	1.96947935368043	2.92982456140351	0.818181818181818	1.64335664335664	3.69767441860465	1.10169491525424
