erythrocyte	classical_monocyte	neutrophil	memory_B_cell	plasma_cell	platelet
ENSG00000026751	0.008	0.016	0.00722394220846233	0.0502092050209205	5.23404255319149	0.01
ENSG00000111885	0.221	0.701	0.119711042311662	0.121338912133891	8.2468085106383	1
ENSG00000160209	0.028	1.029	0.39938080495356	0.246861924686192	6.08510638297872	0.08
ENSG00000076554	0.009	0.02	0.0144478844169247	1.0836820083682	6.47659574468085	0.03
ENSG00000142507	0.091	1.198	0.200206398348813	0.774058577405858	10.9744680851064	0.43
ENSG00000115541	0.033	0.526	0.0505675954592363	0.891213389121339	14.1702127659574	0.58
ENSG00000198712	9.539	99.183	19.81217750258	109.430962343096	611.140425531915	42.3
ENSG00000144867	0.009	0.146	0.0196078431372549	0.192468619246862	5.96595744680851	0.12
ENSG00000164405	0.076	1.809	0.298245614035088	0.786610878661088	14.2936170212766	0.81
ENSG00000163938	0.013	0.348	0.0165118679050568	0.397489539748954	7.48510638297872	0.16
ENSG00000213145	0.018	1.093	0.0350877192982456	2.09205020920502	15.3957446808511	0.08
ENSG00000170348	0.041	1.058	0.151702786377709	0.669456066945607	10.8042553191489	0.33
ENSG00000222041	0.169	0.57	0.190918472652219	0.146443514644351	7.78297872340426	2.08
ENSG00000099341	0.107	1.38	0.190918472652219	0.874476987447699	12.3106382978723	0.66
ENSG00000163584	0.027	1.34	0.17750257997936	1.86610878661088	13.6425531914894	0.43
ENSG00000114867	0.092	1.364	0.13312693498452	0.451882845188285	7.76595744680851	0.47
ENSG00000100567	0.01	0.693	0.109391124871001	0.410041841004184	9.84255319148936	0.44
ENSG00000100138	0.102	1.306	0.210526315789474	1.45606694560669	13.5744680851064	0.3
ENSG00000225921	0.044	1.326	0.529411764705882	1.19665271966527	11.3446808510638	0.39
ENSG00000132388	0.029	0.426	0.118679050567595	0.489539748953975	5.87234042553191	0.13
ENSG00000158417	0.038	0.824	0.114551083591331	0.933054393305439	9.55744680851064	0.49
ENSG00000244038	0.01	0.579	0.0773993808049536	0.380753138075314	9.03829787234043	0.36
ENSG00000172590	0.038	0.97	0.131062951496388	0.702928870292887	8.7531914893617	0.13
ENSG00000179271	0.177	1.053	0.0619195046439628	0.841004184100418	8.8	0.12
ENSG00000071462	0.009	0.304	0.0371517027863777	0.380753138075314	6.05531914893617	0.12
ENSG00000102580	0.015	1.142	0.486068111455108	0.238493723849372	7.88085106382979	0.47
ENSG00000143106	0.023	0.728	0.118679050567595	0.518828451882845	9.57021276595745	0.42
ENSG00000173540	0.003	0.086	0.0154798761609907	0.096234309623431	4.87659574468085	0.04
ENSG00000132963	0.132	1.951	0.497420020639835	1.0418410041841	11.9659574468085	1.32
ENSG00000262814	0.025	0.439	0.0361197110423117	0.205020920502092	6.27234042553192	0.1
ENSG00000115758	0.231	0.232	0.0474716202270382	1.46443514644351	10.5148936170213	2.58
ENSG00000091527	0.216	4.041	0.818369453044376	2.60669456066946	17.7021276595745	1.28
ENSG00000154723	0.133	1.715	0.391124871001032	1.18410041841004	16.1531914893617	1.44
ENSG00000179091	0.035	0.936	0.066047471620227	0.393305439330544	8.51914893617021	0.21
ENSG00000008018	0.056	2.061	0.402476780185758	1.55230125523013	15.9106382978723	0.72
ENSG00000143401	0.086	0.794	0.531475748194014	1.1673640167364	12.0765957446809	0.6
ENSG00000080824	0.155	6.066	1.437564499484	4.73640167364017	60.6851063829787	4.41
ENSG00000105404	0.132	1.817	0.713106295149639	1.11297071129707	14.1702127659574	1.25
ENSG00000126457	0.023	0.38	0.0423116615067079	0.794979079497908	9.75744680851064	0.37
ENSG00000167775	0.018	0.027	0.0134158926728586	0.167364016736402	5.88936170212766	0.02
ENSG00000095380	0.032	0.638	0.0784313725490196	0.184100418410042	6.03829787234043	0.08
ENSG00000168374	0.269	0.809	0.175438596491228	0.343096234309623	8.37021276595745	1.11
ENSG00000086598	0.021	0.919	0.165118679050568	0.472803347280335	8.41702127659575	0.79
ENSG00000165502	0.43	5.06	1.16202270381837	4.73640167364017	39.7489361702128	1.96
ENSG00000129657	0.858	1.076	0.582043343653251	0.543933054393305	8.09787234042553	3.51
ENSG00000171848	0.01	0.012	0.110423116615067	0.0125523012552301	9.91489361702128	0.22
ENSG00000197157	0.113	0.815	0.0567595459236326	0.640167364016736	6.51063829787234	0.23
ENSG00000171314	0.062	3.015	0.596491228070175	0.627615062761506	12.3872340425532	0.88
ENSG00000129562	0.15	0.939	0.236326109391125	0.778242677824268	14.2553191489362	2.27
ENSG00000140990	0.14	2.181	0.422084623323013	1.10460251046025	11.6468085106383	0.57
ENSG00000169020	0.102	2.749	0.497420020639835	1.2092050209205	13.4085106382979	0.78
ENSG00000277791	0.067	2.123	0.773993808049536	0.98744769874477	12.1276595744681	0.36
ENSG00000090686	0.031	0.919	0.205366357069143	0.845188284518828	6.9063829787234	0.22
ENSG00000197043	0.043	0.96	0.270381836945304	1.18410041841004	7.08085106382979	0.06
ENSG00000063241	0.013	0.167	0.00825593395252838	0.175732217573222	5.36170212765957	0.06
ENSG00000177311	0.016	0.333	0.065015479876161	0.581589958158996	6.28510638297872	0.24
ENSG00000117899	0.011	0.445	0.0526315789473684	0.364016736401674	6.87659574468085	0.3
ENSG00000184432	0.025	0.651	0.204334365325077	0.280334728033473	6.62978723404255	0.31
ENSG00000164611	0.056	0.049	0.105263157894737	0.112970711297071	6.98723404255319	0.74
ENSG00000198899	7.051	59.051	9.94633642930857	84.4267782426778	429.982978723404	33.36
ENSG00000101596	0.074	2.832	2.14241486068111	4.38912133891213	15.0127659574468	0.22
ENSG00000125995	0.058	1.319	0.658410732714138	0.765690376569038	7.67659574468085	0.65
ENSG00000109670	0.021	0.571	0.148606811145511	0.694560669456067	5.54893617021277	0.06
ENSG00000004779	0.021	1.062	0.103199174406605	0.464435146443515	8.82978723404255	0.24
ENSG00000106105	0.056	0.508	0.0794633642930857	0.305439330543933	5.65531914893617	0.21
ENSG00000124151	0.012	0.892	0.175438596491228	1.58995815899582	6.70212765957447	0.5
ENSG00000198695	0.146	0.653	0.168214654282766	1.3765690376569	10.4425531914894	0.66
ENSG00000099956	0.017	0.346	0.0381836945304438	1.5397489539749	6.49787234042553	0.19
ENSG00000129625	0.035	1.618	0.450980392156863	0.757322175732218	6.77021276595745	0.36
ENSG00000150779	0.024	1.097	0.218782249742002	0.196652719665272	6.91914893617021	0.57
ENSG00000105185	0.014	0.512	0.0619195046439628	0.577405857740586	8.45531914893617	0.17
ENSG00000100883	0.01	0.531	0.192982456140351	0.317991631799163	6.30212765957447	0.21
ENSG00000184357	0.008	0.122	0.283797729618163	0.196652719665272	19.1489361702128	0.03
ENSG00000145088	0.006	0.35	0.128998968008256	0.619246861924686	6.05106382978723	0.28
ENSG00000108106	0.11	0.344	0.2218782249742	0.263598326359833	10.1744680851064	0.67
ENSG00000141522	0.088	2.073	0.632610939112487	0.874476987447699	10.8510638297872	0.51
ENSG00000177700	0.106	2.137	0.452012383900929	0.874476987447699	11.1106382978723	1.31
ENSG00000214026	0.06	1.66	0.198142414860681	0.502092050209205	7.08510638297872	0.25
ENSG00000121073	0.01	0.379	0.0505675954592363	0.167364016736402	5.54468085106383	0.13
ENSG00000186283	0.009	0.2	0.00722394220846233	0.468619246861925	4.57872340425532	0.05
ENSG00000198886	4.837	63.164	10.8978328173375	57.2050209205021	278.88085106383	25.92
ENSG00000248527	0.709	6.308	1.109391124871	9.28033472803347	44.5574468085106	3.43
ENSG00000112695	0.314	2.611	0.785345717234262	1.77824267782427	19.1659574468085	1.79
ENSG00000099795	0.098	1.955	0.442724458204334	0.866108786610879	10.6042553191489	0.78
ENSG00000196396	0.019	0.795	0.242518059855521	2.05857740585774	7.23829787234043	0.45
ENSG00000254709	0.018	0.02	0.0196078431372549	0.230125523012552	36.1829787234043	0.11
ENSG00000100664	0.628	2.359	0.777089783281734	2.15481171548117	14.2765957446809	1.6
ENSG00000120697	0.007	0.293	0.0309597523219814	0.175732217573222	5.21702127659574	0.17
ENSG00000187051	0.071	0.934	0.27141382868937	0.782426778242678	8.05106382978723	1.05
ENSG00000128595	0.012	0.497	0.0577915376676987	0.196652719665272	6.1063829787234	0.53
ENSG00000089053	0.047	0.999	0.200206398348813	1.00418410041841	8.6468085106383	0.95
ENSG00000136950	0.026	0.639	0.135190918472652	1.08786610878661	8.28510638297872	0.15
ENSG00000126067	0.025	0.881	0.113519091847265	0.439330543933054	8.19574468085106	0.39
ENSG00000107223	0.118	2.659	0.471620227038184	2.32635983263598	15.9148936170213	0.98
ENSG00000139644	0.227	3.326	1.14654282765738	1.72384937238494	17.2425531914894	2.82
ENSG00000204264	0.042	1.724	0.362229102167183	1.2510460251046	11.2808510638298	0.64
ENSG00000157020	0.015	0.457	0.0856553147574819	0.259414225941423	5.22978723404255	0.11
ENSG00000123136	0.022	0.397	0.0619195046439628	0.443514644351464	6.85106382978723	0.4
ENSG00000126267	0.579	5.132	1.32404540763674	2.25941422594142	21.3574468085106	2.68
ENSG00000129235	0.034	1.28	0.332301341589267	0.196652719665272	6.47659574468085	0.58
ENSG00000171241	0.005	0.02	0.0474716202270382	0.0292887029288703	5.51489361702128	0.05
ENSG00000163736	1.787	4.762	1.55727554179567	2.07531380753138	2.77446808510638	160.7
ENSG00000163737	0.548	1.508	0.602683178534572	0.715481171548117	0.685106382978723	63.14
ENSG00000154146	1.31	5.528	1.17543859649123	1.28870292887029	2.40851063829787	47.64
ENSG00000127920	0.294	0.674	0.244582043343653	0.343096234309623	0.51063829787234	17.31
ENSG00000169704	0.097	0.239	0.118679050567595	0.0836820083682008	0.178723404255319	14.09
ENSG00000101162	0.26	0.915	0.246646026831785	0.343096234309623	0.625531914893617	22.05
ENSG00000166091	0.073	0.194	0.0846233230134159	0.0753138075313808	0.170212765957447	10.8
ENSG00000168497	0.289	0.939	0.291021671826625	0.326359832635983	0.425531914893617	19.13
ENSG00000005249	0.297	1.033	0.26109391124871	0.322175732217573	0.463829787234043	14.31
ENSG00000150681	0.186	1.392	0.962848297213622	0.221757322175732	0.31063829787234	13.99
ENSG00000124491	0.185	1.693	0.168214654282766	0.238493723849372	0.421276595744681	11.24
ENSG00000233276	10.806	22.959	1.6078431372549	3.10460251046025	13.0340425531915	62.19
ENSG00000161911	0.16	0.498	0.158926728586171	0.171548117154812	0.331914893617021	10.27
ENSG00000167460	0.215	3.137	0.447884416924665	1.33891213389121	9.71489361702128	23.65
ENSG00000005961	0.228	0.72	0.21155830753354	0.230125523012552	0.536170212765957	10.23
ENSG00000128245	0.202	1.388	1.03405572755418	0.920502092050209	4.83829787234043	16.13
ENSG00000176783	0.153	0.916	0.215686274509804	0.627615062761506	1.12765957446809	11.24
ENSG00000148908	0.751	1.662	0.170278637770898	0.594142259414226	2.10212765957447	13.8
ENSG00000120885	0.456	3.048	0.418988648090815	0.426778242677824	0.736170212765957	13.01
ENSG00000140416	0.303	0.457	0.283797729618163	0.251046025104602	0.34468085106383	9.4
ENSG00000035403	0.207	1.809	0.78844169246646	0.677824267782427	1.01276595744681	12.35
ENSG00000111644	0.064	0.205	0.0722394220846233	0.100418410041841	0.102127659574468	10.8
ENSG00000171611	0.059	0.134	0.066047471620227	0.0460251046025105	0.0851063829787234	11.08
ENSG00000088726	0.05	0.107	0.0454076367389061	0.0292887029288703	0.0680851063829787	6.81
ENSG00000169756	0.152	2.792	0.775025799793602	0.711297071129707	3.93191489361702	16.38
ENSG00000101335	0.233	0.553	0.147574819401445	0.271966527196653	0.408510638297872	9.69
ENSG00000102265	0.362	5.134	1.44478844169247	0.376569037656904	1.0936170212766	11.63
ENSG00000137076	0.432	7.763	1.75541795665635	2.35983263598326	6.8468085106383	30.07
ENSG00000113140	0.233	0.824	0.183694530443756	0.292887029288703	0.463829787234043	6.16
ENSG00000107438	0.088	0.204	0.0722394220846233	1.59832635983264	4.93617021276596	8.06
ENSG00000149781	0.116	1.949	0.57172342621259	0.380753138075314	2.39148936170213	9.39
ENSG00000158710	0.443	4.349	1.62435500515996	3.63598326359833	14.8553191489362	21.04
ENSG00000160014	0.312	2.11	0.65015479876161	0.782426778242678	8.50212765957447	10.31
ENSG00000162614	0.022	0.101	0.0361197110423117	0.0334728033472803	0.0851063829787234	6.92
ENSG00000187699	0.555	0.223	0.0763673890608875	0.108786610878661	1.11063829787234	6.2
ENSG00000099785	0.7	0.873	0.194014447884417	0.292887029288703	0.548936170212766	5.51
ENSG00000041353	0.028	0.094	0.0361197110423117	0.0418410041841004	0.102127659574468	5.45
ENSG00000180573	0.348	0.749	1.00103199174407	0.619246861924686	3.16595744680851	13.05
ENSG00000204420	0.089	0.335	0.103199174406605	0.112970711297071	0.242553191489362	4.62
ENSG00000146376	0.042	0.803	0.13312693498452	0.251046025104602	0.821276595744681	5.68
ENSG00000127824	0.385	1.226	1.83488132094943	1.00418410041841	7.47234042553191	10.96
ENSG00000180354	0.375	0.387	0.144478844169247	0.238493723849372	0.31063829787234	5.96
ENSG00000167468	1.084	3.431	0.396284829721362	1.75313807531381	5.6	14.45
ENSG00000259207	0.074	0.293	0.0784313725490196	0.0920502092050209	0.140425531914894	3.78
ENSG00000177119	0.059	1.014	0.103199174406605	0.205020920502092	0.4	4.88
ENSG00000105329	0.145	2.141	0.868937048503612	0.723849372384937	1.8936170212766	9.46
ENSG00000010278	0.052	0.216	0.116615067079463	0.0502092050209205	0.161702127659574	6.4
ENSG00000148175	0.742	1.06	2.43962848297214	0.171548117154812	0.434042553191489	6.92
ENSG00000100351	0.076	0.169	0.0712074303405573	0.129707112970711	0.136170212765957	4.17
ENSG00000160789	0.04	0.709	0.0278637770897833	0.0711297071129707	0.953191489361702	4.69
ENSG00000064601	0.184	2.118	0.471620227038184	0.506276150627615	1.85531914893617	6.32
ENSG00000072110	0.07	1.185	1.42208462332301	0.0753138075313808	0.293617021276596	5.17
ENSG00000119862	0.032	0.055	0.143446852425181	0.0376569037656904	0.170212765957447	4.06
ENSG00000104904	11.279	25.024	8.29205366357069	7.46025104602511	35.4382978723404	45.77
ENSG00000149564	0.019	0.071	0.0340557275541796	0.0167364016736402	0.0595744680851064	3.31
ENSG00000108960	0.104	0.338	0.104231166150671	0.221757322175732	0.45531914893617	6.17
ENSG00000095303	0.079	0.306	0.0835913312693498	0.133891213389121	0.165957446808511	3.87
ENSG00000228474	1.295	3.535	0.964912280701754	2.32217573221757	17.6085106382979	14.89
ENSG00000068796	0.138	0.678	0.163054695562436	0.803347280334728	3.16170212765957	10.66
ENSG00000142669	2.151	35.909	6.70072239422085	7.28033472803347	19.4723404255319	52.92
ENSG00000166681	0.052	0.194	0.0773993808049536	0.0543933054393305	0.102127659574468	4.48
ENSG00000101856	0.22	0.787	0.164086687306502	0.259414225941423	1.41702127659574	5.07
ENSG00000170271	0.392	0.162	0.0454076367389061	0.0585774058577406	0.0680851063829787	3.14
ENSG00000177697	0.136	0.823	0.110423116615067	0.192468619246862	0.71063829787234	3.96
ENSG00000165682	0.011	0.052	0.0330237358101135	0.0292887029288703	0.0297872340425532	3.65
ENSG00000158457	0.048	0.222	0.0474716202270382	0.531380753138075	0.272340425531915	3.86
ENSG00000149357	0.301	3.312	0.943240454076367	1.08786610878661	3.52765957446808	8.68
ENSG00000117155	0.048	0.086	0.0402476780185759	0.0711297071129707	0.387234042553191	4.03
ENSG00000065534	0.028	0.082	0.0309597523219814	0.0460251046025105	0.0893617021276596	3.25
ENSG00000148834	0.149	2.823	0.461300309597523	0.539748953974895	2.82553191489362	9.19
ENSG00000127314	0.169	3.277	1.02992776057792	1.4979079497908	8.28936170212766	18.2
ENSG00000166333	0.053	0.811	0.202270381836945	0.225941422594142	1.05106382978723	4.72
ENSG00000150637	0.043	0.153	0.0330237358101135	0.0753138075313808	0.276595744680851	3.73
ENSG00000254614	0.041	0.165	0.043343653250774	0.129707112970711	0.0936170212765957	3.46
ENSG00000092531	0.074	1.241	0.458204334365325	0.841004184100418	1.05957446808511	4.83
ENSG00000104267	0.969	0.154	0.0464396284829721	0.0502092050209205	0.131914893617021	2.73
ENSG00000138735	0.03	0.118	0.0288957688338493	0.0376569037656904	0.0978723404255319	2.97
ENSG00000185340	0.027	0.213	0.021671826625387	0.0167364016736402	0.0680851063829787	2.61
ENSG00000118508	0.062	1.891	0.74922600619195	0.0418410041841004	0.242553191489362	5.32
ENSG00000122643	0.097	0.532	0.309597523219814	0.669456066945607	2.09787234042553	7.51
ENSG00000148484	0.157	0.868	0.25593395252838	0.255230125523013	1.34893617021277	3.88
ENSG00000109272	0.092	0.191	0.0887512899896801	0.0460251046025105	0.11063829787234	3.03
ENSG00000047648	0.01	0.075	0.0206398348813209	0.0794979079497908	0.051063829787234	2.39
ENSG00000132471	1.036	0.732	0.415892672858617	0.439330543933054	1.10212765957447	3.28
ENSG00000109572	0.128	0.322	0.0361197110423117	0.259414225941423	0.987234042553191	3.22
ENSG00000196565	3.314	0.283	0.103199174406605	0.0836820083682008	0.25531914893617	4.63
ENSG00000198478	0.042	0.147	0.0546955624355005	0.0334728033472803	0.0978723404255319	2.24
ENSG00000138722	0.022	0.062	0.0206398348813209	0.0209205020920502	0.0340425531914894	3.71
ENSG00000074416	0.038	0.144	0.0423116615067079	0.117154811715481	1.67659574468085	3.28
ENSG00000085733	0.031	0.062	0.0288957688338493	0.0167364016736402	0.0638297872340425	1.93
ENSG00000049323	0.022	0.086	0.0237358101135191	0.0460251046025105	0.0723404255319149	2.21
ENSG00000071051	0.037	0.247	0.139318885448916	0.589958158995816	0.412765957446808	4.04
ENSG00000107863	0.022	0.451	0.0371517027863777	0.125523012552301	0.851063829787234	3.15
ENSG00000153071	0.038	0.423	0.0185758513931889	0.0292887029288703	0.0680851063829787	3.87
ENSG00000142046	0.052	1.06	0.565531475748194	0.0920502092050209	0.238297872340426	2.6
ENSG00000270055	0.03	0.316	0.0897832817337461	0.138075313807531	0.0893617021276596	3.64
ENSG00000173083	0.022	0.287	0.086687306501548	0.0292887029288703	0.0638297872340425	2.37
ENSG00000135926	0.082	0.452	0.0939112487100103	0.251046025104602	0.463829787234043	2.73
ENSG00000165233	0.069	0.755	0.245614035087719	0.108786610878661	0.85531914893617	3.16
ENSG00000088826	0.273	0.105	0.0288957688338493	0.0251046025104603	0.391489361702128	3.28
ENSG00000149218	0.078	0.148	0.0412796697626419	0.163179916317992	0.136170212765957	2.19
ENSG00000071127	0.083	1.457	0.520123839009288	0.510460251046025	3.19148936170213	3.43
ENSG00000125952	0.176	0.789	0.515995872033024	0.694560669456067	1.03829787234043	4.04
ENSG00000100243	0.256	0.773	0.150670794633643	0.531380753138075	1.43404255319149	2.45
ENSG00000161013	0.048	0.324	0.0546955624355005	0.179916317991632	0.940425531914894	2.08
ENSG00000103769	0.049	0.867	0.370485036119711	0.497907949790795	1.45106382978723	3.96
ENSG00000184500	0.023	0.068	0.0237358101135191	0.0334728033472803	0.051063829787234	1.45
ENSG00000108405	0.042	0.543	0.367389060887513	0.0753138075313808	0.361702127659574	2.32
ENSG00000172159	0.032	0.145	0.0515995872033024	0.0334728033472803	0.0595744680851064	2.74
ENSG00000256235	0.038	0.482	0.0681114551083591	0.0209205020920502	0.0680851063829787	2.63
ENSG00000144677	0.011	0.094	0.134158926728586	0.0209205020920502	0.0595744680851064	1.61
ENSG00000112576	0.137	1.626	0.937048503611971	1.29707112970711	1.51489361702128	6
ENSG00000188191	0.023	0.058	0.0175438596491228	0.0878661087866109	0.348936170212766	1.31
ENSG00000124635	0.037	0.094	0.0495356037151703	0.0460251046025105	1.2468085106383	2.63
ENSG00000100345	0.165	3.569	1.9969040247678	1.9163179916318	7.23404255319149	5.84
ENSG00000103876	0.017	0.27	0.0257997936016512	0.00836820083682008	0.195744680851064	1.31
ENSG00000123739	0.031	0.131	0.0144478844169247	0.0376569037656904	0.331914893617021	1.53
ENSG00000108846	0.018	0.1	0.0165118679050568	0.0209205020920502	0.025531914893617	1.39
ENSG00000102393	0.024	0.243	0.0330237358101135	0.0292887029288703	0.991489361702128	1.73
ENSG00000101608	0.457	6.003	4.45820433436533	4.41422594142259	11.4127659574468	14.92
ENSG00000159176	0.011	0.336	0.0681114551083591	0.125523012552301	1.81702127659574	1.22
ENSG00000153815	0.024	1.125	0.346749226006192	0.422594142259414	0.659574468085106	2.41
ENSG00000101082	0.017	0.037	0.0154798761609907	0.0125523012552301	0.0468085106382979	1.43
ENSG00000205309	0.031	0.057	0.0175438596491228	0.0334728033472803	0.0765957446808511	1.33
ENSG00000198168	0.107	0.162	0.766769865841073	0.497907949790795	1.84255319148936	2.41
ENSG00000162368	0.123	0.951	0.102167182662539	1.07112970711297	3.32765957446809	2.55
ENSG00000128294	0.11	0.653	0.382868937048504	0.171548117154812	1.57021276595745	2.93
ENSG00000143811	0.051	0.205	0.0598555211558308	0.209205020920502	1.08085106382979	1.57
ENSG00000072042	0.031	0.394	0.0402476780185759	0.225941422594142	1.52765957446809	2.08
ENSG00000146859	0.045	0.072	0.0577915376676987	0.117154811715481	0.238297872340426	2.05
ENSG00000112977	0.294	0.678	0.110423116615067	0.334728033472803	1.8	1.53
ENSG00000162430	0.009	0.249	0.0134158926728586	0.0753138075313808	0.0170212765957447	0.54
